,type,location_name,region,latitude,longitude,yelp_id,yelp_ave,yelp_reviews,Ratings,Review_Text
2011,Brewpub,Rock Bottom Brewery Nashville,TN,36.161804,-86.774838,UTg2aZ9zXLK8_0K-UnCVUA,3.5,690,4,The set up of this establishment was great! The dinning room was full so we proceeded to the rooftop which had a beautiful view. It had rained earlier and...
2012,Brewpub,Rock Bottom Brewery Orland Park,IL,41.596000000000004,-87.853204,x-uXlrZbIRFi0y3R_P5UuA,3.5,259,4,"I visited Rock Bottoms in September 2020, during Covid 19. The restaurant had a minimum number of patrons.  This establishment was definitely practicing..."
2013,Brewpub,Rock Bottom Brewery Pittsburgh,PA,40.409535999999996,-79.91515,ESzO3Av0b1_TzKOiqzbQYQ,3.0,274,5,I've been here many of occasions. One of the first breweries that I've visited in the area. This is before they started popping up left and right all over...
2014,Brewpub,Rock Bottom Brewery San Jose,CA,37.288968,-121.93406599999999,pMO-6M6SqhaukFJtzUWTzw,3.0,1508,4,This is one of the few restaurants in the Plaza that's open later (until 10pm- unsure if the early close time is due to COVID-19 operating hours). The Staff...
2015,Brewpub,Rock Bottom Brewery Warrenville,IL,41.803052,-88.171722,a6EUm6UMWRRRVlan7hq7hg,3.0,272,5,"Food was good, beer was great and they're keeping space between tables/bar seats. Leah the bartender was Fantastic! Super friendly and personable."
2016,Brewpub,Rock Bottom Brewery Yorktown,IL,41.838161,-88.010574,1KP_wAiM1Wr2uUlzSzei7g,3.5,299,4,I enjoy RB several times prior to the covid pandemic and I am impressed with how they have adjusted their facility and situation to continue to serve the...
2017,Brewpub,Rock Bottom Brewery Short Pump,VA,37.657022999999995,-77.61954200000001,YiIkuz5z3AHNZXe8tXA0JA,3.0,295,5,Visited the Rock Bottom  bottom in Richmond tonight for the first time while traveling through the area and had great beer and a meal. Despite COVID-19 Rock...
2018,,Rock Coast Brewery,CO,40.397234000000005,-105.071293,nqqSvIA8Fj70m7OMXgEEWg,4.5,16,5,Eddie was an amazing bartender! Can't rave enough about the brews and food. Had the corned beef skillet which I would never usually go for... but the lemon...
2019,Brewpub,Rock Harbor Brewing Co,ME,44.100840000000005,-69.128188,Na,Na,Na,Na,Na
2020,Brewpub,Rock Harbor Pub & Brewery,ME,44.104642999999996,-69.109319,iLxgKpATEoVlxqQSieaSrQ,3.0,73,5,"We decided to eat here on our annual trip down to Rockland. Apparently it was their first day open in a while. Everything was spotless, tables were spaced..."
2021,Brewpub,Rock'n Dough Pizza and Brewery,TN,35.616668,-88.820029,y-YFVVf5rXlfcTkUTYXRUA,4.0,120,5,The was the best calzone I've ever had. Try the Taco Everyday calzone. Wish there was one in Atlanta I could eat at when I was home.
2022,Brewpub,Rock'n Dough Pizza and Brewery,TN,35.089521000000005,-89.80103000000001,Na,Na,Na,Na,Na
2023,Brewpub,RockPit Brewing,FL,28.510666999999998,-81.376923,9hMMKhrthenYn-iEshuqqQ,4.5,140,5,"I knew I had been slacking on my review writing, but I am ashamed of myself for not writing a review until now for my favorite brewery in Orlando. 

I..."
2024,Brewpub,Rockford Brewing Company,MI,43.119599,-85.561418,MDPjwYLtXw2Qzvwr1LR8Qw,4.0,127,5,"Woohoo! Love what they are doing with their take out business. The new pizzas are a nice addition. I love  the simple garden salad...pickled red onions,..."
2025,Brewpub,Rockhound Brewing Co,WI,43.062197,-89.40112099999999,tsDdetbc4qtzgAPtcLH87A,3.5,173,5,"This was a great place for COVID carryout - the food was really good, and the pulled pork mac & cheese was AMAZING. But the highlight was that they have..."
2026,Brewpub,Rocksteady Brewing Co,CA,38.017728000000005,-122.13779199999999,Na,Na,Na,Na,Na
2027,Brewpub,Rocky River Brewing Co,OH,41.460985,-81.856131,NN6HpdvQlGZUVjBwzhgUWQ,3.5,259,4,Friendly atmosphere with large covered patio. Pub fare was good as expected . Nice selection of beers .  Handled Covid-19 seating and social distancing...
2028,Brewpub,Rockyard Brewing Company,CO,39.409157,-104.869845,rnkZyIoxbBE9kRkd2ZXiwA,3.5,518,5,"I love this place! The atmosphere is fun and makes you want to be there, unlike other places I've been to! Used to love going here and drinking with some..."
2029,Brewpub,Roe Jan Brewing Company,NY,42.177475,-73.525746,Na,Na,Na,Na,Na
2030,Brewpub,Roebuck Pizza,IL,41.939352,-87.64401600000001,LHKdLi-HlCCezCzVPWbpCQ,4.5,69,5,"Amazing pizzas!!! Ordered takeout thinking I had ordered the Bank Raaber pizza and a Brussels salad - ended up being a brussel sprouts pizza, HA! Good thing..."
2031,Brewpub,Roets Jordan Brewery Co,MN,44.66559,-93.626283,Na,Na,Na,Na,Na
2032,Brewpub,Rohrbach Brewing Company,NY,43.137147,-77.761739,A-HrnGUxXKtJpsY2RjToag,4.0,206,4,Wanted to order from a place to celebrate Oktoberfest. They do German food on their menu on a regular basis. Food was plentiful and the sausages and pierogi...
2033,Brewpub,Roma Brewery,MN,45.057227000000005,-92.957926,v1HCHmP4HIuu_Zb8OpjdNQ,4.0,61,5,"Ordered DoorDash delivery. The food was phenomenal! I don't brag about Italian often because ""who can mess up pasta"" but holy cannoli!!!! The mostaccioli is..."
2034,Brewpub,Rome City Brewing Co,GA,34.254666,-85.172123,KrXtdwxK3C3hsN067VHswg,3.0,40,3,After following Ashley McBryde's tour schedule we decided to fly from Ft Lauderdale to Atlanta and convince some family members to join us for the concert....
2035,Brewpub,Roosevelt Brewing Company,NM,34.18572,-103.335942,TXUCTMwEVTpgt1I4hnXtfg,3.5,132,5,"Their veggie burger is the best I've ever had in my life! It's so good, in fact, that I had to call and make sure it wasn't really meat, haha! Such a treat!..."
2036,Brewpub,Rooster Fish Brewing Co,NY,42.380961,-76.87397299999999,N99C_3RVg-DQS9irKOr7PQ,3.5,352,5,"Not a local, and this is not a review about their food. 
Happened to be driving through Watkins Glen and tried to order through yelp/grub hub during covid..."
2037,Brewpub,Roosters Brewing Co 1,UT,41.220407,-111.97453200000001,cWX5mxYvUVu1AuXJWHqftw,3.5,373,4,"Stopped in after work and this might be a new favorite place.

They have a decent menu and daily specials. I had the buffalo chicken sandwich and French..."
2038,Brewpub,Roosters Brewing Co 2,UT,41.083395,-111.979009,mR4U0ZhRlF0bUWyAu8atSQ,3.5,283,5,"Our family really enjoyed our dinner at Roosters. They were busy, of course, and all tables had plenty of space (at least 8 ft) between them. We were lucky..."
2039,Brewpub,Root Down Brewing Company,PA,40.134432000000004,-75.515723,9pc7HKeHRkBIcrjqcP_OeQ,4.5,133,5,"Stroll down Bridge Street, and you'll find yourself in craft beer heaven. If you ever want to do a bar crawl with more emphasis on the ""bar"" than the..."
2040,Brewpub,Roots Brewing Company,NY,42.453725,-75.062535,yzETynm_c9gUhEPp9poL9A,4.5,28,5,"Very nice place to good and hang out of you're a little older. Some of us start feeling awkward at the ""college scene"" bars once we hit 30, so Roots is..."
2041,Brewpub,Roscoe Brewing Company,NY,41.946089,-74.912836,p4ldl8eJLZIGhlI7muwLQg,4.0,66,5,"We stopped at the Roscoe Beer Company on our way back to NYC from a weekend camping trip. They're all set up for outdoor seating, shaded seating, window..."
2042,Brewpub,Rotunda Brewing,PA,40.328671,-76.520041,uS5wxN8XFa5IvKOFsNQyfw,4.0,10,4,"Had a wonderful lunch at Rotunda. The Lobster Grilled Cheese hit the spot. The fries were delicious also. Oh, and don't for get to try their beers, love the..."
2043,Brewpub,Rough Cut Brewing Company,NY,41.759668,-74.284888,bMATjzAVHCpfz23xlxaFmA,4.0,104,5,Rough-cut is yet another restaurant that has managed to do an effective pivot during the Covid pandemic. Although I have been going to this restaurant...
2044,Brewpub,Round Guys Brewing Co,PA,40.243359000000005,-75.287754,PA3-MROnCDlYOrPUbo8Ryw,4.0,159,5,"We had a wonderful experience with Round Guys this evening! Curbside pickup was fast, efficient, and very safe. Our food was hot and delicious. We also..."
2045,Brewpub,Round Man Brewing Co,WI,45.827234999999995,-91.88878000000001,9OxpxdpMWKhpQPjVFUIgxg,4.0,31,5,"In order to give a restaurant 5 stars, it has to have high quality food, great atmosphere, and top-notch customer service.  As such, it was easy for me to..."
2046,Brewpub,Route 51 Brewing Company,IL,37.860161,-89.230184,SlINc74-lMZK54QcUJiJQw,5.0,12,5,"Cool place, can be a little loud when bands play. Solid line up of beers for southern illinois"
2047,Brewpub,Route 66 Junkyard Brewery,NM,35.137909,-107.82411599999999,21PEaEyvOq-5F9UijOSzmg,4.5,27,5,Cool little spot off the Hwy it's worth searching out. Traveling from Sturgis back to SanDiego. Great local beers. They have a drive in out back on Saturday...
2048,Brewpub,Rowley Farmhouse Ales,NM,35.660919,-105.983488,PkJ1ZpaSzCULgHWbJpny8g,4.5,246,5,"Stopped Rowley Farmhouse Ales for dinner and a drink(s).  Pearce recommended ""Field of Rye"" and it was tasty.   Very clean, not overpowering, and went down..."
2049,Brewpub,Roy Pitz Brewing Co,PA,39.939439,-77.65632,ts1stT491vTk7a5RBKNDiQ,4.5,107,5,I'm an out-of-towner and have been to Roy Pitz twice in the past year and both times were fantastic. The first time was pre-pandemic and we ate inside. LOVE...
2050,Brewpub,Royal Bavaria Brewhouse Restaurant and Biergarten,OK,35.306058,-97.424021,Na,Na,Na,Na,Na
2051,Brewpub,Royal Bliss Brewing Co,NC,35.441387,-80.999219,Na,Na,Na,Na,Na
2052,Brewpub,Royal Docks Brewing Company Foudre House Kitchen,OH,40.871519,-81.331829,Na,Na,Na,Na,Na
2053,Brewpub,Royal Palm Brewing Company,FL,26.687264000000003,-80.20383199999999,snC0m2R0Aa2yii7vsO0RFw,4.5,62,Na,Na
2054,Brewpub,Ruby Beach Brewing Company,FL,30.290490000000002,-81.390854,Na,Na,Na,Na,Na
2055,Brewpub,Ruby River Steak House and Brewery,UT,41.184743,-111.98628400000001,Na,Na,Na,Na,Na
2056,,Ruhe 152,IN,41.442947,-86.00212900000001,CrqYEq4R_u0z1zHMatgJwQ,4.5,46,5,"Wow, this place is fantastic! It's been on our list for awhile and we stopped in on a recent Saturday afternoon.

All the COVID-19 precautions were in place..."
2057,Brewpub,Run of the Mill Public House & Brewery,ME,43.493884,-70.448546,s9WwPwoNB266045nud0IYA,4.0,387,4,"Even though we live further away, we have been at the Run of The Mill Public House several times this year and really enjoyed it and loved every meal we..."
2058,Brewpub,Running Dogs Brewery,OR,45.862343,-122.798019,2bxj0CDR61Ot_rVAZczoig,4.5,24,5,"I can't recommend running dogs brewery enough. They have great beers they make themselves. The food offerings are very good, and great size portions for the..."
2059,Brewpub,Rustic Road Brewing Co,WI,42.583844,-87.81859200000001,negUFUjBurXAzd_YvcENtQ,4.0,72,5,"Such a nice treat to have this be our first dining out experience post COVID lockdown!   

Highlights...best grilled burger and quick food experience we've..."
2060,Brewpub,Rusty Bull Brewing Company,SC,32.867731,-80.012346,_vcnUrNHxJPy7Hmmngzusg,4.5,116,5,"Stopped in on our way to Charleston for the weekend. What a great surprise! The food was so-so, but I chalk the up to this epidemic. The beer was great,..."
2061,Brewpub,Rusty Gate Brewery,TX,30.922347,-95.34536800000001,Na,Na,Na,Na,Na
2062,Brewpub,Rusty Gold Brewing,PA,40.258452,-80.187588,7-G-Aq-6TxwPAjz5YPz_LA,4.0,43,5,We finally made it here. Wife has been wanting to go here. Walk in and it was larger than ai expected. Tried the sampler and most were good. Enjoyed the...
2063,Brewpub,Rusty Nickel Brewing Co,NY,42.833366999999996,-78.742683,bNVuUswMamkC1L1isQpGAg,4.0,59,5,I was in the mood for some brews and thought about filling my growler that has been collecting dust on the top of my refrigerator. That idea brought me to...
2064,Brewpub,Rutland Beer Works,VT,43.606817,-72.97842299999999,pNWJkchckUkF9g5CrQLlsQ,4.0,145,5,First time in Vermont and we are brewery/brew-pub people so this place hit the mark to try. Came here today (middle of October) and it was everything we...
2065,Brewpub,Rutland Beer Works,VT,43.600165999999994,-72.979385,pNWJkchckUkF9g5CrQLlsQ,4.0,145,5,First time in Vermont and we are brewery/brew-pub people so this place hit the mark to try. Came here today (middle of October) and it was everything we...
2066,Brewpub,SKA Street Brewstillery,CO,40.014992,-105.245534,EqBCPmMYl5C4gDC3GCaVug,4.5,12,5,"Check these guys out and let's keep them open!!!!

Open only 1hr 17min before being closed due to the pandemic, I am SO GLAD they were able to reopen and..."
2067,Brewpub,SLO Brewing Co The Rock,CA,35.241662,-120.64114599999999,iN4lgIKbZzIkei_apK6iEA,4.0,189,5,Great place to meet up with friends and family. They have plenty of seating here that is pretty well spaced out enough that you feel comfortable sitting at...
2068,Brewpub,SQZBX Brewery,AR,34.507274,-93.05638,136RgGp_8LTNfHbNd0DS8Q,4.5,143,5,"We ordered several appetizers and pizzas. Just arrived in town and had our order delivered. Unfortunately, the cinnamon knots leaked on one of the pizza's...."
2069,Brewpub,Sackets Harbor Brewing Co,NY,43.948009000000006,-76.12102,MwsYDMEJMtTFZAKqUInOdg,3.0,149,5,All the food was amazing and the service was awesome!   Pulled pork not dry and very flavorful.   Fish and chips were unreal.  Huge portion on both entrees....
2070,Brewpub,Sacrament Brewing,CA,38.577690000000004,-121.48459,i6P0EWX2AXOcXL_0vu16sw,4.0,51,4,"Food was good for a brewery, cheese on the fries looked to be microwaved, and I dont know if buffalo sauce really worked on it either, made them a little..."
2071,Brewpub,Sacrilege Brewing Project,CA,37.460936,-122.429897,GV9hVOrNw9VmMOI00aEjwQ,4.0,302,4,"Food was delicious...it was packed well with all condiments, along with napkins and utensils. Very impressed with their to go packaging. Nice vegetarian..."
2072,Brewpub,Saddle Mountain Brewing Company,AZ,33.456365999999996,-112.395601,9NaZIhfRPkxRJn1eA9zrTA,4.0,688,5,Considering all the covid drama servers have gone through I'm blown away by the server at this place! Chas was amazing! We will be back!
2073,Brewpub,Saddle Rock Pub & Brewery,WA,47.425882,-120.311742,GHjC2Bq42pbuZ8-grQWs2g,4.0,95,5,"Amazing Servers/Bartenders, great beer, make sure to get the Wenatchee and the Crazy Hawaiian Pizza! Don't miss out."
2074,Brewpub,Sager Beer Works,NY,43.150556,-77.56988299999999,e7yEAgeudL12AJLjwvKOLw,4.0,47,5,Beautiful outdoor patio that is dog friendly. The drinks were great! I got both ciders and my husband had the summer Pilsner which he enjoyed very much. The...
2075,Brewpub,Saint Hazards Brewery,OH,41.678948,-82.80968100000001,Na,Na,Na,Na,Na
2076,Brewpub,Saint J Brewery,VT,44.461228000000006,-72.013338,egX124N9vQKWPXWge7RoVg,4.5,14,2,Beer was good but the owner makes no attempt at COVID protections at all. He wasn't wearing a mask and told us we didn't need to either. He told us he...
2077,Brewpub,Salish Sea Brewing Company,WA,47.809563,-122.376879,vzmnOROu80Qe3U-uKWdmUw,4.5,151,5,"This is our local brewery we really enjoy going to.  They consistently have a large variety of beers, from stouts, ambers, pales, IPA's and now a fabulous..."
2078,Brewpub,Saloon Door Brewing Co,TX,29.526928,-95.11895799999999,Na,Na,Na,Na,Na
2079,Brewpub,Salt Creek Brewery,IN,38.924707,-86.52699100000001,ZpatsB-RprBP1S_Y5OqSHg,4.0,43,4,"Red ale was the perfect summer thirst quenching drink.  They have a nice rootbeer for your non drinking quests.

There are food options, no food tried this..."
2080,Brewpub,Salt Marsh Brewing,SC,32.237815999999995,-80.86020500000001,dTKuh8Fth8sjvXkEE-6RdA,4.5,22,5,This place is doing a really great job during the pandemic to protect guests. Significant social distancing being done indoors and outdoors. Sanitizer...
2081,Brewpub,Salt Point Brewing Co LLC,NY,42.537559,-76.50590600000001,Na,Na,Na,Na,Na
2082,Brewpub,Salt Springs Brewery,MI,42.165905,-83.780429,ERU7DLsxbVUXP59OGNrAmw,4.0,275,5,This is the best place to eat in Saline.  I think I've eaten here at least 20 times (I wrote a review previously..not sure how it disappeared!). The...
2083,,SaltFire Brewing Co,UT,40.722921,-111.89358899999999,Na,Na,Na,Na,Na
2084,Brewpub,Saltbox Brewery,MA,42.457189,-71.39497,zGHik4SQUGR8iEAeEt28XQ,3.5,98,5,A total surprise find .. driving by and stopped for lunch. Wow! The best BLT - ever. The best veggie sandwich - ever. I'll be making the trek back over bad...
2085,Brewpub,Salud Cerveceria,NC,35.24779,-80.804062,oLhb7tWPNP5SttENVmGtHw,4.5,52,5,"First off - the ambience of this place is really something else!! If you go in through the back entrance, there's a cool walkway with murals and abstract..."
2086,Brewpub,San Diego Brewing Co,CA,32.792346,-117.09904499999999,T4JMlqKA2BlMcSoPU56rdQ,3.5,557,5,"My boyfriend loves the gluten-free pizza crust! Their french dip is also wonderful. I had the Oatrageously Hoppy which was good, too.

For COVID -- You go..."
2087,Brewpub,San Juan Island Brewing Company,WA,48.532215,-123.014738,IzVMZthCOgpka9fc5GvzXw,4.0,173,5,"Had a great dinner here last night. Really good service and great food. Had the wings, which are basically fried chicken-- great idea! And the pizza was a..."
2088,Brewpub,San Luis Valley Brewing Co,CO,37.468409,-105.86690800000001,UJOpZDP6tNPhOw9z6YGGQQ,3.5,301,5,"We loved this brewery! The food was great!  I got the blue cheese burger with bacon and southwest ranch and cowboy chili, I would rate it very high. My..."
2089,Brewpub,San Marcos Brewery and Grill,CA,33.134403999999996,-117.190974,m6-ZlnzqyZTNvFXLlFpjUw,3.5,368,5,"The San Marcos Brewery has always been a family favorite, Dean Jacobsen, has always made it a point to make us feel right at home! And if you haven't tried..."
2090,Brewpub,San Pedro Brewing Co,CA,33.73853,-118.284219,WulBmA_kxO4oO998vt4bMw,3.5,552,4,"Food is just meh, but the beer is good and so is the atmosphere.
Service is great and they got sports on the patio with social distancing for those who need..."
2091,Brewpub,SanTan Brewing Co Uptown Chandler,AZ,33.30323,-111.84236100000001,CX86HjLm-fK8ix0xe5LwiA,4.0,1390,5,Well definitely for Father's Day this is the only place that I wanted to come to because I have not had a pretzel and a beer from Santan in quite some time...
2092,,SanTan Brewing and Distilling Uptown Phoenix,AZ,33.523444,-112.048158,Na,Na,Na,Na,Na
2093,Brewpub,Sandy Springs Brewing Co,OH,40.729821,-81.103978,ONY_7OXFNi4u2-KNl2mUUA,4.5,29,5,Spot on! If you're looking for really really good craft beer this is where you need to go. We have been to a variety of breweries from Colorado to Florida...
2094,Brewpub,Sanford Brewing Company,FL,28.808870000000002,-81.26520500000001,b_W8XFb76InIKgboh6XjsQ,4.5,242,5,First time checking out the Sanford Brewery and was thoroughly impressed. The beer selection was vast and unique to even include a hard seltzer that is made...
2095,Brewpub,Sanford Brewing Company Maitland,FL,28.626865999999996,-81.364338,INOcW2rjBoxPslRDNykMAg,4.0,29,5,"Sanford Brewing, in Maitland? No complaints from me as this provides ac closer option to getting great beer and great food. You will definitely need a GPS..."
2096,Brewpub,Sarasota Brewing Co,FL,27.259738,-82.516134,hbue3sJyVldk6ODHiliGyg,3.5,96,5,"This is a pub, guys.  No pretentious. Not a chic micro brewery, place-to-be seen ( although it's a great place to meet up with your local friends).  The..."
2097,Brewpub,Sasquatch Pub,OR,45.477641999999996,-122.698775,V7C7J8uqcY8E9edl-Op2sQ,3.5,430,5,Love this place. Food is pretty solid and beer is even better. Nice environment inside and patio is great as well. Perfect place to chill out and take in a...
2098,Brewpub,Satire Brewing Company,CO,39.917153000000006,-104.983151,ZMurwSQSfrXq_uRq1-vA9w,4.5,41,5,Every time we go we get great friendly service. They have a lot of beers to choose from and they cover all different tastes. I'm always able to find a few...
2099,Brewpub,Sato Brewpub,NY,42.881966999999996,-78.87710899999999,8yjyWxfAOrW7MdTgxRuh8A,4.0,156,5,This place was simply nothing short of amazing. We made reservations online through Yelp and our table was waiting for us when we arrived. Our waiter Kevin...
2100,Brewpub,Satulah Mountain Brewing Co,NC,35.054159999999996,-83.195471,2Ih7xvtGlsY-8dqiKX7sYw,4.5,26,5,"Loved this spot. I walked in on a late Saturday afternoon- the place was almost empty, which made for good conversation with the brewers. Flights of 5 4 oz..."
2101,Brewpub,Saugatuck Brewing Company Kalamazoo,MI,42.290939,-85.58985899999999,EBFdkQS9-907z7_AECgmFQ,3.5,17,5,Great stop on a cold chilly night near our Airbnb-great staff - best Ruben sandwich even after I kept messing up the order to go so I could sit outside and...
2102,,Sawmill Pizza and Brew Shed,WI,45.248995,-92.326448,Na,Na,Na,Na,Na
2103,Brewpub,Sawstone Brewing Co,KY,38.183819,-83.434039,Na,Na,Na,Na,Na
2104,Brewpub,Saxony Hills Brewery,MO,37.624789,-89.59370600000001,sTm6kZFn7sZLaG2KwfQjfg,4.5,5,3,What great place. It has great potential. I cannot give it a higher rating. The burgers were dry and overcooked. Not everyone wants their burgers well done....
2105,Brewpub,Scale House Brewery,NY,42.520568,-76.872904,Rk3lnva45e2X0hdvjiq4MA,4.0,35,5,"We stopped here on our first day to find a place to eat. One thing we noticed is staying on Senaca Lake, towards the bottom near the city of Glenn Harbor,..."
2106,Brewpub,Scenic Brewing Company,NV,36.129855,-115.27457199999999,-io9loC11Z73p_QDAWytpA,4.5,280,5,"How did we get so lucky to have this brewery so close to home? Seriously, the hubs and I love this local brewery/bar. The food is always consistent and..."
2107,Brewpub,Sceptre Brewing Arts,GA,33.760274,-84.304807,irXNNOWG-S2bfoDONhgRBw,4.0,25,5,My favorite spot in all of the larger Atlanta area!!! The owner and staff are incredible. They ensure great service and safety during covid. They are...
2108,Brewpub,Schaendorf Brewing Company,MI,42.529181,-85.848811,9SFDwVVb_OxSLhk_NhqsvA,4.0,58,5,"Have to highlight their corned beef sandwich!  Best I've had in, well I can't even remember. I often don't order these as results vary so much from one..."
2109,Brewpub,Schaylor Brewing Company,PA,40.301719,-75.990655,SIycd3d2kdTNDKA8D9IXEg,4.0,39,5,Great selection of beers on tap and I loved the Strawberry Sour beer. Enjoyed the crab cheese fries with real crab meat. I had a Cuban sandwich whic was...
2110,Brewpub,Schilling Beer Co,NH,44.305893,-71.772856,CYtQexfdk1ZnVkcXU78E9g,4.5,388,5,"This was one amazing time with family.  After doing the Mount Washington Auto Road and missing lunch, we were ravenously hungry as we traveled towards..."
2111,Brewpub,SchillingBridge Winery & Microbrewery,NE,40.115094,-96.163771,Na,Na,Na,Na,Na
2112,Brewpub,Schlafly Bankside,MO,38.774201,-90.48456,eS0zchBUJnUqJ8U1iApPUw,4.0,20,5,"Such a cool building. This building was formerly a brewery, and is so cool. Multiple levels. Due to COVID and being a Monday afternoon, it was not busy...."
2113,Brewpub,Scratch Brewing Company,IL,37.876637,-89.430628,m1lUfkYWLlRwRlTsRy913Q,5.0,56,5,"Love it. Rustic, adorable, clean outdoor seating area. Great Forest view. Can pick up some vegetables and flowers and food items like pesto to go. Love this..."
2114,Brewpub,Screech Owl Brewing,WV,39.588892,-79.566019,yduKscD2LaKwddVHXGP7AA,5.0,16,5,"This is an excellent brewery located in Bruceton Mills, WV! It is kind of hidden and a little ways of the exit but is definitely a stop that needs to be..."
2115,Brewpub,Sea Dog Brewing Co,NH,44.033334,-71.12196800000001,s0LWkr94__qffjYSHAe83Q,3.5,216,4,The wait was not so bad at all and very accommodating since I was with a child (just the two of us) even brought us crayons and paper for her to draw-so...
2116,Brewpub,Sea Dog Brewing Co S Portland,ME,43.635183000000005,-70.319051,mh7RSo85kbfSE_xj6F5S4w,3.5,264,4,"Awesome Sunday brunch and the bartenders are really personable. The food was definitely good, and priced well. Cool location too!"
2117,,Sea Dog Brewing Company Exeter,NH,42.980924,-70.944331,Na,Na,Na,Na,Na
2118,Brewpub,Sea Dog Brewing Treasure Island,FL,27.756307,-82.762424,8SOgWpYKJgiEfTuyXKGdHw,4.0,313,4,"I'll admit, I initially wanted to come here simply because of the name and logo. I've had their beers once or twice before, but had no idea they had..."
2119,Brewpub,Seabright Brewery,CA,36.967515999999996,-122.008404,wAeoxNkuofZl2jL34NvzRw,3.5,639,5,We were traveling through Santa Cruz on a last minute 'I need a chance of scenery during COVID' trip. We happened to come across Seabright on Yelp and...
2120,,Sean Patrick's Pub,TX,29.881968,-97.939571,aoRxvCkWaF0oDc7xCkVMtA,3.0,141,4,"If you are looking for some hardcore authentic snooty nosed Irish pub...don't come here (lad or lass).  You're NOT in Ireland!  This is Texas!

If you are..."
2121,Brewpub,Seaquake Brewing,CA,41.749476,-124.20003600000001,Lzk4yEjugZp643xp3rYrZQ,4.5,512,5,Really well-run operation during SIP! I was so impressed by how they handled indoor/outdoor/takeout/delivery - it was obvious that the staff was being...
2122,Brewpub,Seaside Brewery,OR,45.992907,-123.921457,yGPbCR7hcc3ox9HVEXDusg,3.5,670,5,"If you are ever in Seaside, OR, this is the place to go for food and drink!

In these crazy COVID times, the good people at Seaside Brewery are on top of..."
2123,Brewpub,Second District Brewing Co,PA,39.92637,-75.173041,RbHZJdoy7kIXfGRmM-6sdw,3.5,56,5,"This place is a hidden gem. Nothing like your average corner bar!! Great food, drinks and service!"
2124,Brewpub,Second Profession Brewing Company,OR,45.542837,-122.602673,-x6TbdKzZ5Uti0SO4N04Mg,4.0,59,5,"This place is great. Great beers, excellent food that pairs well and isn't just fried pub food. We had the kielbasa sandwich, the cascadia plate and the..."
