,type,location_name,region,latitude,longitude,yelp_id,yelp_ave,yelp_reviews,Ratings,Review_Text
6012,Taproom,Flying Lion Brewing,WA,47.55599,-122.284361,duUt7gvmpSWJfI0ou4Tsvg,4.5,78,5,"Good beer.

Good people. Brewmasters and beer drinkers alike. 

They'll sterilize a growler and not complain it's not one of theirs. Pandemic or no, it's a..."
6013,,Flying Machine Brewing Company,NC,34.229555,-77.9011,wOhGwjfcigQCFzZShFF9Aw,4.0,41,5,"Their products are exceptional, their atmosphere is very warm and inviting. The staff is very nice and attentive to all their customers. Even during COVID..."
6014,Taproom,FlyteCo Brewing,CO,39.76962,-105.04486100000001,lSVfRuuzyKFNNlGLd1PIrA,4.5,59,5,"*COVID-19 era update: FlyteCo is still open for biz with crowlers to go! If you call ahead, they'll fill you up a fresh one off the tap - I just scored a 32..."
6015,,Flywheel Brewing Company,KY,37.692051,-85.861722,Na,Na,Na,Na,Na
6016,Taproom,Foggy Noggin Brewing,WA,47.794505,-122.161046,RBlfVwO-4dvncn0Pthjgiw,4.5,31,5,Great neighborhood location to sample some craft brewing and take away a growler. Friendly place with great beer. Features a rotating selection of fresh and...
6017,Taproom,Fogtown Brewing Company,ME,44.53982,-68.421463,MNWc2YJm6PdKqoQ9hppJeg,4.5,23,5,"Amazing place with a great vibe, very friendly staff, unique art and most importantly great beers.  There is also a lot of beers to choose from, which makes..."
6018,Taproom,Foothill Hops Farm Brewery,NY,42.965827000000004,-75.586249,Na,Na,Na,Na,Na
6019,Taproom,Forbidden Barrel Brewing,MN,43.618815000000005,-95.597387,Cw0NM6joP4q2SrEOFqgwtw,4.5,3,4,"Forbidden Barrel has some of their own brews on tap & also some other MN beers on tap.  You can also order some cocktails/mixed drinks, which are made with..."
6020,Taproom,Forbidden Peak Brewery,AK,58.38735500000001,-134.645863,F1MJwY3aHlPho1Zz_erqaQ,5.0,5,4,"I feel that I should note, per current municipality order, if you are not eating food, they will not allow you to drink inside the building. They will only..."
6021,Taproom,Forest City Brewery,OH,41.483354,-81.70011600000001,83rwReeaAul486BuYhJ0Dw,4.5,65,5,Forest City Brewery has always been one of my favorite breweries in Cleveland. I love their hand crafted brews and the relaxing atmosphere in their beer...
6022,Taproom,Forest City Brewing,CT,41.572033000000005,-72.658152,Vcwgm68ZGsBYIongJAeA2Q,4.5,29,5,"Forest City is a nano brewery, one of 3 breweries/cideries located in the Remington Rand Building. 

It's pretty tiny, but very friendly, with a nice local..."
6023,Taproom,Forge Brewhouse,IL,41.930143,-88.746084,WzUsNv3lJZ8bnJQ9EPpj6w,2.5,4,3,Brewery is cute. They had 12 beers (or so) on tap. Bartender told us we could get one we wanted in a bomber and then when we went to leave he said they...
6024,Taproom,Forgotten Road Ales,NC,36.07043,-79.39902099999999,lxNCMDxo-IhnlJuu49KPfw,4.5,12,5,"Such a charming and friendly taproom.

Recommend highly...good NEIPA's and good seating indoors and out.

We're new fans!"
6025,Taproom,Forgotten Star Brewing Company,MN,45.055845,-93.273521,Na,Na,Na,Na,Na
6026,Taproom,Forgottonia Brewing,IL,40.461745,-90.671938,V10phnJejiiOCsD5-_FoPw,5.0,3,5,"The Double Cream Stout is amazing. 
Sandra's food truck has great tacos Carnitas. 
My favorite.  
Lynne thinks the chicken tostados are very tasty.  
Lots..."
6027,Taproom,Fort Nonsense Brewing Company,NJ,40.870160999999996,-74.51527,gk2S07j5uj_vl42521Rjtw,4.5,37,5,So happy to have discovered this gem upon moving to Denville. The husband and I are self-proclaimed beer snobs so we weren't expecting much from the small...
6028,Taproom,Fort Rock Brewing,CA,38.630194,-121.21538500000001,28kw1ydlZzXSUdvYg3Ad6g,4.0,136,4,This was a stamp on our brewery passport. Decent beer and they were really great with the covid rules. With every drink order we had to order a small...
6029,Taproom,Fort Smith Brewing Company,AR,35.3101,-94.29973000000001,J5YToYEgNNN10beZKtoj6g,4.5,16,5,"We came from out of town on an unplanned road trip. We showed up around 3:30 PM so the crowd was very light. The staff was very friendly, accommodating, and..."
6030,Taproom,Fort Walton Brewing Company,FL,30.449538,-86.614712,1YpAX6YUw_u3MTf9jWFCxQ,5.0,9,5,Great selection of craft brews.  Relaxing atmosphere.  Food Trucks Fri an Sat.   Very friendly folks.
6031,,Fortlandia Nano Brewery,IN,41.088994,-85.154916,Na,Na,Na,Na,Na
6032,Taproom,Fortnight Brewing Company,NC,35.776540000000004,-78.802353,lcsfNmrkakjxvH5NEK41cQ,4.0,79,4,"Great selection of beer on tap!  Food truck outside, perfect pairing 

Trivia night is a lot of fun, although it is a bit hard to hear some of the..."
6033,Taproom,Fortress BeerWorks,TX,30.0674,-95.458587,TCLSSVefNc13PO_yhthzCw,4.5,34,5,"I love fortress! Even during quarantine they were able to turn into a drive in movie theater that we still visited frequently. Their beer is great, with..."
6034,Taproom,Fortside Brewing Company,WA,45.638339,-122.601056,zgI4i5PlfNWaHrnEO7KqTA,4.5,50,5,"After encountering Orange Whip & Rose Gone Wild at Chuck's Hop Shop in Seattle, it was a must to drive to Fortside Brewery.

Not in a neighborhood area, but..."
6035,Taproom,Forward Operating Base Brewing Company FOB Brewing,WA,47.107725,-122.623076,C5y51pXAdNK4iI1T9bbm8Q,4.5,38,5,"Nice, casual spot to catch a local beer or cider anytime of year! F.O.B. is the best watering hole in Dupont to catch up with friends or for an impromptu..."
6036,Taproom,Fossil Cove Brewing Co,AR,36.087903000000004,-94.164793,DEJDZ-4e5NwXCOqThCTnpQ,4.5,28,5,"Damn good beer!!  My favorites are the Birch St Blonde, orange Crush, Cucumber Lime Blonde, and La Brea Brown.  But I am not into the stouts and IPAs.  Go..."
6037,Taproom,Fossil Craft Beer Co,CO,38.847807,-104.870608,5kHgDwV6baphbvITUdr64g,4.5,55,5,"We wanted to sit down for a beer after going to Rudy's for lunch and it's literally steps away.

It was relatively quiet on a Saturday afternoon, altho..."
6038,Taproom,Fountainhead Brewing Co,CA,38.533453,-121.482923,9_l2QvWvAODzCAXCyN6I9Q,4.5,72,5,This review is also for Lions Hot Dog Shack! An awesome brewery going to unprecedented times to start making some of the best tasting dogs I've ever had!...
6039,Taproom,Four City Brewing Company,NJ,40.771167999999996,-74.232189,NWVLgwgFkPirKTR7SyIHQQ,5.0,17,5,"Four City Brewing has excellent beer.  Looking through my activity feed on yelp, it's the best new brewery I've visited in maybe a year. Their beers all..."
6040,Taproom,Four Fathers Brewing,IN,41.462338,-87.01610699999999,LhUH2fSK9T_8_Yjmc7ZgcA,4.5,28,5,"My boyfriend is a huge fan of Four Father's beer, so I decided that it would be a perfect Christmas present for him.  The brewpub is cozy and inviting and..."
6041,Taproom,Four Generals Brewing,WA,47.480128,-122.205675,y0LL14U3c1pouBMVuYhkNA,4.5,72,5,"Cool spot in downtown Renton.  I recently found out about Boon Boona coffee and read they they teamed up on a Schwarzbier.  If you like dark beers,..."
6042,Taproom,Four Saints Brewing,NC,35.704051,-79.814738,duc5UUl45Ghd-JIETB55sw,4.5,52,5,"Really cool, chill brewery in downtown asheboro. They have a diverse menu to include sours, stouts, pilsners, German lagers, and light ales. I tried their..."
6043,Taproom,Four Stacks Brewing,FL,27.747201,-82.41403100000001,w3qRJpu4aatsmPiSU2ZZAg,4.5,80,5,"Small tasting room in strip mall serving good beer

We stumbled across Four Stacks on the way back to Tampa from Cortez. 

Had the double IPA called..."
6044,Taproom,Fourth Creek Brewing Co,NC,35.783977,-80.890896,wT5uJnjjw-JmwfMdrnk-Fg,5.0,8,5,"Visited Statesville for the first time and my friend and I ended up here. 

Great beer with great names! They had live music playing while we were there and..."
6045,,Fox Island Brewing,WA,47.281011,-122.559002,rMCkXtX7ZjSxQ9NxjZB6sw,4.0,8,5,What a little treasure! Great family owned spot! They make many of their (yes their) beers but also have a variety of independently owned beers! Lots of...
6046,Taproom,Foxhole Brewhouse,MN,45.120695,-95.047386,paM6uEUvqcZPkSPHv5BrDg,4.5,10,5,The brews at this place are great. Whether you like IPAs or porters they have a wide variety of options. We live craft beers and microbrews. Gotta say the...
6047,Taproom,Fractal Brewing Project,AL,34.694831,-86.593587,Na,Na,Na,Na,Na
6048,Taproom,Frankenmuth Brewing Co,MI,43.331146000000004,-83.737794,Na,Na,Na,Na,Na
6049,,Franklin Brewing Co,OH,41.350746,-82.100964,Na,Na,Na,Na,Na
6050,Taproom,Franklin Street Brewing Company,IA,42.483278999999996,-91.45768199999999,93-S3THDleIcupR3Q2WX9w,4.0,14,3,"I stopped by Franklin Street Brewing as I was passing/traveling through Manchester, IA on my way home from my vacation to Spook Cave in McGregor, IA. Their..."
6051,Taproom,Fraser River Beer Company,CO,39.946437,-105.816226,q21x8caL61UAMmWtH1PxzQ,4.5,12,3,"A fun place with great outdoor seating. The beer was just ok. Not a lot of variety, but that could be due to COVID-19."
6052,Taproom,Free Range Brewing,NC,35.240633,-80.813174,9yZPy1Vlr6W7J9tpLFubXA,4.0,113,5,"We got Everything I Knead, a Carolina sourdough IPA and Susie was a Real Peach, a Carolina grisette with peaches. They were delicious and it was nice that..."
6053,,FreeWheel Brewing Co,CA,37.47828,-122.18713400000001,uWhQc8pgOYtS-bsz_sbPZw,4.0,309,5,"Could there be a better place to relax on a Sunday afternoon? Maybe but not with quality real ale, well conditioned and served with a smile. I travel over..."
6054,Taproom,Freedom's Edge Brewing,WY,41.131372999999996,-104.81684399999999,KHNMYkfvfS00lVdnHh4iJA,4.5,41,5,"I've visited three times and enjoyed each visit.  The atmosphere is completely relaxed, the music is usually set to classic rock, and when the weather is..."
6055,Taproom,Freight & Rail Brewing Co,GA,34.501805,-84.95223100000001,Na,Na,Na,Na,Na
6056,Taproom,Fretboard Brewing Company,OH,39.260614000000004,-84.367812,9fROxDZXl-tFcRJntedTOA,3.5,15,4,All I can say is I'm sitting here at fretboard brewing Company shoveling buffalo chicken cheese fries down my throat! I'm not the biggest fan of barbecue...
6057,Taproom,Friendship Brewing Company,MO,38.810746,-90.851271,XhxW2gsjdieylM_4Z6gQ5g,4.5,100,5,"I have been a  regular customer at friendship since the beginning of their existence and have no reason to stop. Firstly, this place is  owned by great..."
6058,,FrinGe Brewing,WA,48.846036,-122.592894,NTaFXXGpsaFzbp56RW825w,4.5,16,5,"This place is awesome! Great beer, friendly staff, and usually have a good food truck parked outside for a bite to eat. Dog and family friendly as well. The..."
6059,Taproom,Fringe Beerworks,MO,38.912759,-94.3766,j07TvPCwDgSdEi9zcbvuIw,4.5,35,5,"This place is pretty cool. The design of the brewery is great, think circus mixed with craft beer, can you go wrong? My favorite beer was the Madam X with..."
6060,Taproom,Frog Alley Brewing,NY,42.814778000000004,-73.946343,ygOMKMQV2cdcPF8GOQ5Bmg,3.5,27,5,"The beer is great, the atmosphere is fun and they always have live music and fun activities going on during the week. During COVID19, they had virtual..."
6061,Taproom,Frog Alley Brewing,NY,42.810344,-73.943322,ygOMKMQV2cdcPF8GOQ5Bmg,3.5,27,5,"The beer is great, the atmosphere is fun and they always have live music and fun activities going on during the week. During COVID19, they had virtual..."
6062,Taproom,Frogg Brewing,NH,42.907659,-72.21285999999999,hkLZZl58XCH9kDqvgsaeAA,4.5,10,5,Had the best experience today! We have been wanting to try this place and finally got the chance to do so. Can't say enough good things about it. Amazing...
6063,Taproom,Frogtown Brewery,CA,34.106996,-118.251329,tIA67yCCCfSG3i82pv6WBA,4.5,117,5,Frogtown is the best! I'd been here a few times in The Before Times but I'm really pleased with the experience of hanging out at the brewery during COVID....
6064,Taproom,From the Barrel Brewing Company,NH,42.886725,-71.334248,_mjQEJFkT0zcBDc2-tHF5g,4.5,17,5,They have the best beer around hands down. Love the small batches of beer. They pay great attention to detail and it shows in everything they do. The owner...
6065,Taproom,Front Page Brewing Company,FL,27.895913,-81.840399,Na,Na,Na,Na,Na
6066,Taproom,Front Porch Brewing,CT,41.471948,-72.81839699999999,0zpXqSs0s7XSSC9MFMfxkw,4.0,21,4,"Came here in the afternoon after a hike in the area. Cute spot with a small, cozy atmosphere. You can bring your own food and your dogs! The beer I tried..."
6067,Taproom,Front Pourch Brewing,AZ,33.71012,-112.095377,0P7gYbegHEH0lFkwBoA0og,5.0,65,5,"Front Pourch is excellent. Everything from their beers, merch, atmosphere to their service are top notch. They have a wide selection of different beers so..."
6068,Taproom,Frontier Brewing Company and Taproom,WY,42.848459000000005,-106.324584,brzosoP88MpSTlNXCElEDQ,4.5,17,5,"Plot twist: this is Casper's ONLY brewery, AND you pour your own beer here, AND the tap selection is tasty! WOOHOO x3! Being from Ohio, where we have..."
6069,,Fruition Brewing,CA,36.92371,-121.745078,qo12dIox1ifLc49_-Hsoog,4.5,11,5,"Great variety of beers and wonderful service, especially during Covid-19. Bring your own food or order yummy sushi two doors away."
6070,Taproom,Frye Brewing,NJ,40.072528000000005,-74.07175699999999,0nwFBTRY4vDQvAAK608WgA,4.5,17,3,"A new brewery in the Boro, a first. Wow, I didn't have to pay to park, which happens to be located across the street from Community Park. 
This brewery..."
6071,Taproom,Full Boar Craft Brewery,NY,43.123309000000006,-76.14229399999999,aXUCZOjXnPQko-HetJxhCg,5.0,14,5,"Great beer and atmosphere. They have a pool table which I'll definitely use next time I visit. Delicious brews. I really enjoyed the brown ale, grammas..."
6072,Taproom,Full Fledged Brewing Company,IA,41.236526,-95.89116899999999,LaeH8puf5KlGokkxabekAg,5.0,24,5,"A friend of mine was in in Council Bluffs. I asked him to pick up the local flavor while there and bring home to Denver. He did not fail, the oatmeal stout..."
6073,,Full Tilt Brewing,MD,39.35814,-76.610361,BAC0aIfhdt5Ec_-Nt0Jqfg,4.5,29,5,COVID is such a weird and confining time in a lot of ways that I really struggled to find ways to get out of the house/my mindset while still observing safe...
6074,Taproom,Fulton Chain Craft Brewery,NY,43.714814000000004,-74.970116,FLCCB5fmg5HumGwvohF7Hg,4.5,40,5,Wow-first time here and we will definitely be back!  Thankful that they have outdoor seating during COVID. I highly suggest trying to Go Fluff Yourself. It...
6075,,Funguys Brewery,NC,35.813573,-78.624808,mUROMOUzjtzyJ4yeqllbHQ,4.5,14,5,This brewery is amazing!!! They have some of the best fruity beers in town. I love to support this store and I love that it's a husband/wife type of...
6076,,Funk Factory Geuzeria,WI,43.050014000000004,-89.392094,jDKe_A3v2nS7x2ZdfBEq2A,4.5,38,5,"If you are a fan of sours, funky beer profiles, or just a new beverage experience, this is definitely a spot to check out! 

They have a wide variety of..."
6077,Taproom,Fury Brewing Company,PA,40.342411,-79.761018,Na,Na,Na,Na,Na
6078,Taproom,Fusion Brewing LLC,KY,38.055345,-84.517872,Na,Na,Na,Na,Na
6079,Taproom,Gakona Brewing Company,AK,62.340286,-145.195082,Na,Na,Na,Na,Na
6080,Taproom,Galena Brewing Company,OH,40.154412,-82.923455,owlm3Ty4yAIIYwHnbTGnhQ,4.0,14,5,Great little spot with delicious beer.  Walt and Dawn are co-owners and are brewing up amazing craft beer here in the Westerville area.  The IPA's are crazy...
6081,Taproom,Gallant Fox Brewing Company,KY,38.253417,-85.707279,Na,Na,Na,Na,Na
6082,Taproom,Gally's Brewing Co,MT,46.434722,-109.83168400000001,Na,Na,Na,Na,Na
6083,Taproom,Galveston Bay Beer Company Inc,TX,29.48378,-95.00829399999999,Na,Na,Na,Na,Na
6084,Taproom,Galveston Island Brewing,TX,29.255616999999997,-94.849142,DUhoWo5l0ieD3Y_wXpVV0Q,4.5,147,5,"Friendly bar tender, lots of room to social distance and awesome beer! Not currently doing flights (as of Labor Day) but you can try anything before you buy..."
6085,Taproom,Garage Band Brewing,IL,41.608854,-88.20474300000001,Ig2FO3juJAC64KroepQmuw,4.5,29,5,Great place with a cool concept. Their octoberfest was probably one of the best I have ever had. The staff were fast and friendly. They had tables greatly...
6086,Taproom,Garden Grove Brewing Company,VA,37.554871999999996,-77.48593000000001,OIYqTogFoMCTRnIF1l23-Q,4.5,95,5,"Most of my reviews are of breweries - this is an exception.

Several wine options are available, plus a cider and a sparking. But the centerpiece are a few..."
6087,Taproom,Garden Path Fermentation,WA,48.476428000000006,-122.417775,slSViZm_SSYX1k2tRTD0Sw,4.5,13,3,I've been wanting to check out Garden Path Fermentation for the last few months. Finally made a pit stop in Skagit on the way to Seattle. They're located...
6088,Taproom,Garden State Beer Company,NJ,39.446057,-74.527523,IYSrEcNsIVDmJctu5nZmTA,4.0,18,5,This Brewery is right off the Parkway! It's going to be a stop every time I'm in the area or passing through. They had a great range of beers! I'm in the...
6089,Taproom,Garden of Eve Farm Brewery,NY,40.968533,-72.648255,N9Z4uKZGp8mge50VG3A9-g,3.5,62,5,"I absolutely love this place. I have taken friends and family here to enjoy and even set up their garden organically. The plants, fruits and vegetable grow..."
6090,Taproom,Gardiner Brewing Company,NY,41.666959000000006,-74.137906,XEe5CxJzqPcZmINkP5t-YA,4.0,8,4,"Nice space, tucked away inside an old barn. A bit hard to find. Opened very limited hours, just weekends. 

Very small menu of plates, but what we had -..."
6091,Taproom,Garfield Brewery,IN,39.735308,-86.14007099999999,68YNg7QVIglBZYfZ8ZFwSg,4.5,55,5,"This is an incredible brewery and a great addition to the Southeast side! The owners are so true to their craft that if they don't like a beer they brew,..."
6092,Taproom,Garphish Brewing Company,MN,45.40419,-93.269343,VXFKiUpnVRuB2TcxbAi0vQ,4.0,7,5,"Being from CA, we LOVE microbrews and seek them out when we travel. Came here with my brother-in-law and his family. This is absolutely the most unique bar..."
6093,Taproom,Garrett's Brewing Company,NY,42.541922,-76.662572,hIBJUdw92Hy2G037wJM09A,4.0,6,5,"Great up and coming spot. We had a six beer taster and were very impressed, particularly with the ""Muy Caliente"" smoked chocolate chipotle porter. The..."
6094,Taproom,Garrison City Beerworks,NH,43.197616,-70.87384899999999,awmtIebqNWqTm81-aRidbQ,4.5,24,5,"This place has always been one of the easiest and BIGGEST 5-stars I've ever given, and this is still true (if not more so now) during this time of COVID-19...."
6095,Taproom,Garvies Point Brewery,NY,40.859337,-73.64251999999999,HJ_tBFr7QhTHxzXmiljFaA,4.5,45,5,"This is a must stop if you are looking for awesome craft beer, friendly and knowledgeable staff and a great vibe to enjoy some brews. The outdoor space is..."
6096,Taproom,Gate City Brewing Company,GA,34.023771,-84.362025,nI8emO_ifheRxglGrBmHHA,4.5,76,5,We went at 4:30 on a Sunday. We were about to find a table. Tables are spaced out to allow for social distancing. They also have signs on the tables asking...
6097,Taproom,Gathering Place Brewing Company,WI,43.085552,-87.900865,71mnV9eYU4XRaQZmj9XByw,4.5,26,5,"We have only been to Gathering Place a few times, most recently for the curbside pickup they are offering. We have always enjoyed the beers, and now even..."
6098,Taproom,GearHouse Brewing Company,PA,39.941887,-77.655873,ts1stT491vTk7a5RBKNDiQ,4.5,107,5,I'm an out-of-towner and have been to Roy Pitz twice in the past year and both times were fantastic. The first time was pre-pandemic and we ate inside. LOVE...
6099,Taproom,Geist Beerworks,OR,44.250786,-121.17600700000001,F1tkDbt0dgosSYkjIWFV-g,4.5,10,5,"Excellent brewery! It's a huge space, tons of spaced indoor and outdoor seating. I liked the beer names, many were a play on words, I liked this brewery's..."
6100,Taproom,Generations Brewing Company,IL,42.282866999999996,-89.594838,mFzJExSvs2dzX8Q0KIopJQ,5.0,16,5,"Delicious! Seriously great stuff. I think my favorite part was the bartender, Jim. That guy was great! He suggested stuff I would not even think to try..."
6101,Taproom,Genetic Brewing,FL,28.754993,-81.357008,WFtOS5sL6Q_DnQmjiuFaZg,5.0,7,5,"The owner is extremely passionate about his craft and it shows once you try his brews. I'm glad I randomly stumbled in, because this is the best bar in Lake..."
6102,Taproom,Geneva Lake Brewing Co,WI,42.583442,-88.41121899999999,FSEIT_czox8WDD_4PF8dMQ,4.0,55,5,"Super cute, hole-in-the-wall place...great getaway from the busy-ness of Lake Geneva in the summer!

They had an AMAZING Cherry Wheat on tap that even my..."
6103,Taproom,Gentile Brewing Company,MA,42.54938,-70.884375,3cFUxAMSpL-eAdOfIMBQPw,4.5,29,5,I had heard great things about this nearby brewery for quite some time and it took an unfortunate situation for me to finally make my way there.  As I was...
6104,Taproom,Georgia Beer Co,GA,30.828715999999996,-83.28234300000001,IGwwb2mDXxCD_SKIGRDL5w,5.0,17,5,"Great brewery in Valdosta, Georgia. We were on our way back from Pine Mountain and wanted to stop at a local brewery. This was a great place to stop. Great..."
6105,Taproom,Gerald Turner Brewery,ID,43.873446,-116.493021,pivdgvd6AjyDYW9DVzrHvQ,5.0,1,5,"This is an up-and-coming nano brewery that has big plans for expansion. Their beer is already available on tap at Huck and Finn, and you can do a tasting..."
6106,,Ghost Brewing Company,NY,40.76109,-73.263503,ivsOCeWzjiMcwiDQ6q1MgQ,5.0,12,5,Came here last Sunday with my fiancé for some brews. We were able to sit inside for table service and were distanced away from the other visitors. All mask...
6107,Taproom,Ghost Harbor Brewing Company,NC,36.300712,-76.218956,5uGXnqYUPr8c1ad0ZxXB7w,5.0,10,5,"Stop thinking and get in here! Best brews, cool environment and prices are great too! Come in to try some beers or pick up a growler or pack of your..."
6108,Taproom,Ghost Hawk Brewing Company,NJ,40.827014,-74.125123,jmsAC48qytE0Zujw4A5Rrg,4.5,67,5,"My friends and I went to Ghost Hawk for the first time around two months ago and are looking forward to returning. The owner of the brewery was friendly,..."
6109,,Ghost Monkey Brewery,SC,32.835589,-79.873638,Cr6z-p9oB17hVJehYEGQVw,4.5,62,5,"In town for a soccer tournament and decided to try Ghost Monkey Brewery.    And man we were not disappointed.  They have a very ""chill"" atmosphere.  The..."
6110,Taproom,Ghost Town Brewing,CA,37.814071000000006,-122.28408999999999,wKWZxIReNVYeMxYXrX7_NQ,4.5,115,5,"I am STOKED to try this place out once we get through COVID. 

I've been missing the brewery experience so my boyfriend and I ordered 8 cans for pick-up and..."
6111,Taproom,Giant Jones Brewing LLC,WI,43.082235,-89.370554,Na,Na,Na,Na,Na
6112,Taproom,Gideon's Brewing Company,ND,46.766088,-100.68503199999999,Na,Na,Na,Na,Na
6113,Taproom,Giesenbrau Bier Co LLC,MN,44.543971,-93.55869200000001,Na,Na,Na,Na,Na
6114,Taproom,Gift Horse Brewing Company,PA,39.96434,-76.728473,Pf6DPIew5QujHGE3sjUngQ,4.5,8,4,"The beer at Gift Horse probably won't win any medals anytime soon, but the staff & customer experience just might. Really enjoyed popping in and drinking my..."
6115,Taproom,Gilded Goat Brewing Company,CO,40.539572,-105.07548100000001,L0kEVxQM4qcP13qdjcEZug,4.5,55,5,"Just a gorgeous, comfortable brewery with great beers.

This is not your warehouse-style brewery. This is a very nice taproom with tons of seating, a nice..."
6116,,Gilla Brewing Co,LA,30.255304,-90.92148900000001,F26bLVbh7Ty4q2QS-3ZljQ,5.0,5,5,"I really don't understand why I haven't been here sooner! This place is so close to me! 

For a girlie girl that likes her girlie drinks, I really enjoy the..."
6117,Taproom,Girdwood Brewing Company,AK,60.960376000000004,-149.123995,sDdR9gGS3_ucjXjdN1GPLQ,4.5,62,5,"After exploring the Girdwood area, we found our way to Greenwood brewing Company. They are following all social distancing and health protocols, with..."
6118,Taproom,Glass Creek Winery,MI,42.659869,-85.407025,56mZFtO1PL1G4OzGH8IBcg,4.5,8,5,"Absolutely awesome! Eric and Donna are the best hosts. Their building is very stylish, clean and beautiful. Eric is the Vintner and his product is..."
6119,,Gloucester Brewing Company,VA,37.412054,-76.520494,JQDVpZhN3l2dbcwU7ePYCw,5.0,1,5,"Very good beer. Hope their selection get a little larger but nonetheless a great place to down a pint. Nice, accommodating staff!"
6120,Taproom,Glover Park Brewery,GA,33.950216999999995,-84.54876800000001,bMrtHbJBE96AMtRjzgTX2g,4.5,50,5,This is our ABSOLUTE favorite local brewery! We visit probably more than we should admit but we love it! The beers are good and we love that they either...
6121,Taproom,Gneiss Brewing,ME,43.648582,-70.81654300000001,29T3HWySTlx4E5ABr0CNbA,4.5,12,5,Gneiss is an amazing brewery in a small town.  The owners know how to make great beer.  You can tell the owners/staff are passionate and have a deep...
6122,Taproom,Goat Patch Brewing Co,CO,38.871677000000005,-104.82253100000001,u3gW--AWMRkUsEjWBqqvDw,4.5,87,5,This is  THE BEST BREWERY in the Springs. Not only is the beer consistently good including flagships and new releases. But the staff goes above and beyond....
6123,Taproom,Goat Ridge Brewing,MN,45.301145,-94.944654,15C4tNwU_35VCA5o5OkLcQ,4.5,17,5,We're big fans of this small town gem! We went over the busy 4th of July weekend & still found there to be plenty of seating...& the drink lines moved fast!...
6124,Taproom,GoatHouse Brewing Co,CA,38.924458,-121.26843500000001,S47_TigikGIHQgPanm1DZA,4.0,221,5,We love Goathouse and we keep an eye on the food truck schedule. Today was our favorite pizza trucks (Fire Goddess) so headed over for a beer. The current...
6125,Taproom,Gold Camp Brewing Co,CO,38.819593,-104.823634,JE7RJRlQnXsQ4m8q-peTOA,4.5,35,5,Excellent! We happened to stop by on our drive out of town. It is in an area where I was like.... uhhh this might be rough. It was not at all! The decor is...
6126,Taproom,Gold Hill Brewery,CA,38.783963,-120.888773,6tJYePpfDfjxniv-7MnhWw,3.5,51,5,We photographed a wedding here a while ago. The venue was perfect for   some beautiful wedding pictures. We loved working with our bride and groom on the...
